,abstract,link,reference,title,year
91,"… 2018. McPherson, et al. Expires May 19, 2018 [Page 1] Internet-Draft V6 November 2017 Copyright Notice Copyright (c) 2017 IETF Trust and the personsidentified as the document authors. All rights reserved. This … ",http://www.rfc-editor.org/rfc/internet-drafts/draft-ietf-idr-flow-spec-v6-09.txt,"B Pithawala, A Karch, S Hares - 2017 - rfc-editor.org","IDR Working Group D. McPherson Internet-Draft Verisign, Inc. Intended status: Standards Track R. Raszuk, Ed. Expires: May 19, 2018 Bloomberg LP",2017
92,… [Page 1] Page 2. Internet-Draft  V6 March 2017 Copyright Notice Copyright (c) 2017IETF Trust and the persons identified as the document authors. All rights reserved … [Page 2] Page3. Internet-Draft  V6 March 2017 2. IPv6 Flow Specification encoding in BGP … ,http://www.watersprings.org/pub/id/draft-ietf-idr-flow-spec-v6-08.pdf,"B Pithawala, A Karch, S Hares - 2017 - watersprings.org","IDR Working Group D. McPherson Internet-Draft Verisign, Inc. Intended status: Standards Track R. Raszuk, Ed. Expires: September 14, 2017 Bloomberg LP",2017
93,… [Page 1] Page 2. Internet-Draft  V6 March 2016 Copyright Notice Copyright (c) 2016IETF Trust and the persons identified as the document authors. All rights reserved … [Page 2] Page3. Internet-Draft  V6 March 2016 2. IPv6 Flow Specification encoding in BGP … ,http://rfc.oa5.com/drafts/ietf-idr-flow-spec-v6-07.pdf,"B Pithawala, A Karch, S Hares - 2016 - rfc.oa5.com","IDR Working Group D. McPherson Internet-Draft Verisign, Inc. Intended status: Standards Track R. Raszuk, Ed. Expires: September 20, 2016 Bloomberg LP",2016
94,"… 6 2.3. New RSVP  sub-object … delay, jitter and loss are part of service/QoSdescription/characterization and that as such belongs in a / tspec/adspec. This documentmodify IntServ (as represented by RFC210) to provide new parameters … ",https://tools.ietf.org/html/fuxh-mpls-delay-loss-rsvp-te-ext-02.txt,"D McDysan, M Betts, Q Wang, , X Fu, A Malis - 2012 - tools.ietf.org",RSVP-TE extensions for Loss and Delay Traffic Engineering,2012
95,"… Whatever individual flow or aggregated flows are concerned, the service levelspecification can somehow be represented by a set of parameters, say, 5-tuples (r,b, p, M, m) known as . The  specifies a regulated … ",https://www.sciencedirect.com/science/article/pii/S1389128605003282,", , BE Helvik - Computer Networks, 2006 - Elsevier","Conformance deterioration in QoS networks: Phenomenon, analysis and elimination",2006
96,… Figure 1 - RSVP  Object RSVP PATH and RESV messages both contain some variationof the RSVP  object. The Controlled Load  object [5] is used to provision besteffort LSPs without utilizing a mechanism for congestion control … ,https://ieeexplore.ieee.org/abstract/document/4146713/,"C Marty,  - … 2006. 25TH IEEE International Conference on …, 2006 - ieeexplore.ieee.org",An Integrated Framework for Managing Best Effort Traffic in MPLS Networks,2006
97,… ec Weight (W) Reserved Figure 1 – RSVP  Object RSVP … TSpec). The PATHmessage carries the TSpec in the SENDER_TSPEC object while the RESV messagecarries the TSpec in the  object. RSVP … ,https://ieeexplore.ieee.org/abstract/document/4150644/,"C Marty,  - IEEE Globecom 2006, 2006 - ieeexplore.ieee.org",CAM02-3: TERM: TCP Friendly Explicit Rate Congestion Control for MPLS Networks,2006
98,"… 15.3.3  and stream set-up … At each intermediate hop, an entity called local resourcemanager (LRM) does the actual reservation of resources at the router, modifies any QOS pa-rameter values in the  based on the availability of resources, and … ",https://link.springer.com/chapter/10.1007/978-1-4615-5713-5_15,"S Paul - Multicasting on the Internet and its Applications, 1998 - Springer",Internet Stream Protocol-ST2,1998
99,… of text related to the Optical channel Data Unit (ODU) described in [RFC4328] to provideextensions to Resource ReserVation Protocol - Traffic Engineering (RSVP-TE) to support controlfor [G.709-v3] in the OTN-TDM SENDER_TSPEC and OTN- TDM  objects … ,http://buildbot.tools.ietf.org/html/rfc7963,"M Hartley, A Bonfanti, F Zhang, Z Ali - 2016 - buildbot.tools.ietf.org",RSVP-TE Extension for Additional Signal Types in G. 709 Optical Transport Networks (OTNs),2016
100,"… Among those who feel that the user interface to the network must change, there isa lot of talk about the user “passing a ” to the network that characterizesthe resources needed by the application. This  could … ",https://smartech.gatech.edu/bitstream/handle/1853/3567/95-23.pdf#page=136,S Pink - Perspectives of Multimedia Systems - smartech.gatech.edu,E2 Multimedia Internetworking,
101,… of text related to the Optical channel Data Unit (ODU) described in [RFC4328] to provideextensions to Resource ReserVation Protocol - Traffic Engineering (RSVP-TE) to support controlfor [G.709-v3] in the OTN-TDM SENDER_TSPEC and OTN-TDM  objects … ,https://datatracker.ietf.org/meeting/97/agenda/ccamp-drafts.pdf,F Zhang - 2016 - datatracker.ietf.org,CCAMP Working Group Zafar Ali Internet Draft Manoj Kumar Intended status: Experimental Antonello Bonfanti Akshaya Nadahalli Cisco Systems,2016
102,,,"Y Bernet, J Stewart, R Yavatkar, D Andersen, C Tai…",,
103,,,"A Kudur, , FL Faucheur - 2010",,2010
104,"… Generally speaking, a resource reservation request of the RSVP includes a flow descriptor, whichis usually represented by a (, FILTER_SPEC) pair. The  indicates qualityof service (QoS) to be satisfied, so as to perform packet scheduling at a node … ",https://patents.google.com/patent/US8718090B2/en,"HE Zhiguo, B Wu, N Meng, P Feng - US Patent 8,718,090, 2014 - Google Patents",Resource reservation method and node apparatus,2014
105,"… The natural way of distributing information to all the routers and targets is to include it into theflow specification () … 103 6.2.1 The ENe  Before the discussion is entered,it is necessary to briefly introduce the  used by the ENC ST-II implementation … ",https://link.springer.com/chapter/10.1007/978-1-4613-1323-6_6,"L Delgrossi - Design of Reservation Protocols for Multimedia …, 1996 - Springer",Filtering Hierarchical Substreams,1996
106,"… Among those who feel that the user interface to the network must change, there isa lot of talk about the user ""passing a "" to the network that characterizes there- sources needed by the applications. This  could … ",https://www.degruyter.com/view/j/itit.1995.37.issue-4/itit.1995.37.4.26/itit.1995.37.4.26.xml,"S Pink - it-Information Technology, 1995 - degruyter.com",Multimedia Internetworking,1995
107,"… 5 3.2.  Routes … BGP VPN adddress families use Extended Communities [RFC4360]to filter unwanted BGP routes. BGP  address family [RFC5575] is used to install Flowbased filters to filter unwanted data traffic. The following sub-sections Patel, et al … ",http://ftp.nara.wide.ad.jp/pub/IETF/internet-draft/draft-keyupate-i2rs-bgp-usecases-01.pdf,"S Amante, R White, S Hares - 2014 - nara.wide.ad.jp","Network Working Group K. Patel Internet-Draft R. Fernando Intended status: Informational Cisco Systems Expires: August 16, 2014 H. Gredler Juniper Networks",2014
108,"… A. Setup Process A source advertises its  (maximum peak rate and tokenbucket depth) by sending a FlowAd message to all group members, using shortestpath multicast routing algorithm. The receiver responds to … ",https://ieeexplore.ieee.org/abstract/document/4600078/,", , M Vora - 2008 International Wireless …, 2008 - ieeexplore.ieee.org",Dynamic Management of QoS for Multimedia Multicasting,2008
109,"… Unlike guaranteed service, the peak rate, p, of controlled-load service is often ignored even thoughit is included in the [11] … When a new flow enters the network and traverses over a specificpath, its  is added to the existing  along the path … ",http://kjloh.tripod.com/pubs/icccn99.pdf,"KC Chua, KJ Loh - kjloh.tripod.com",A Simple Packet Scheduling and Buffer Management Scheme for Scalable Support of QoS in Internet,
110,… 5 3.2.  Routes . . . . . 5 3.3 … BGP VPN adddress families use Extended Communities[RFC4360] to filter unwanted BGP routes. BGP  address family [RFC5575] isused to install Flow based filters to filter unwanted data traffic … ,http://www.watersprings.org/pub/id/draft-keyupate-i2rs-bgp-usecases-02.pdf,"S Amante, R White, S Hares - 2014 - watersprings.org","I2RS K. Patel Internet-Draft R. Fernando Intended status: Informational Cisco Systems Expires: December 6, 2014 H. Gredler Juniper Networks",2014
111,"… However, their handling is quite different, in order to support dynamic QoS. 2.1. Setup Process:A source advertises its  (maximum peak rate and token bucket depth) by sending aFlowAd message to all group members, using shortest path multicast routing algorithm … ",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/5242/0000/Dynamic-management-of-QoS-multimedia-multicasting/10.1117/12.514063.short,"M Vora,  - Internet Multimedia Management Systems …, 2003 - spiedigitallibrary.org",Dynamic management of QoS multimedia multicasting,2003
112,"… QoS. This information is added to the  object, and inserted into a secondmessage type, the RESV message … Any router modifying the  may decreasethe amount of available bandwidth, but never increase it. The … ",https://apps.dtic.mil/docs/citations/ADA420839,", F Wu, , D Stevenson, X Wu - 2003 - apps.dtic.mil",Protecting Network Quality of Service Against Denial of Service Attacks,2003
113,"… 204 Part Six QoS Flow Management Primitives Parameters registerSoc management sock, mediasock changeOoS Req management sock, changeOoS Ack options (| QoSPolicy I maintI monitor| changeOoS Nak signal I adapt| filter levent), structure ( … ",https://books.google.nl/books?hl=nl&lr=&id=Z-fSBwAAQBAJ&oi=fnd&pg=PA201&dq=%22flowspec%22&ots=EKYj-9DrYq&sig=lmR7gAKAa4RBM1hR7FxwRswIGdc,"ACG Coulson - Protocols for High-Speed Networks V: TC6 WG6 …, 2013 - books.google.com",QoS-A TRANSPORT SYSTEM,2013
114,,,"ACG Coulson - Protocols for High Speed Networks V, 1996 - Springer",,1996
115,"… In a multicast session, it may represent the merging of multiple incoming reservations. Therefore,the ClientSI object should specifically contain the SESSION and STYLE objects along with themerged , FILTERSPEC list, and SCOPE object (whenever relevant) … ",http://www.rfc-editor.org/rfc/pdfrfc/rfc2749.txt.pdf,"S Herzog, J Boyle, R Cohen, D Durham, R Rajan… - 1999 - rfc-editor.org",COPS usage for RSVP,1999
116,"… independent RSVP sessions, one in each direction [1]. An elementary RSVP reservationrequest consists of a """" together with a ""FilterSpec""; this pairing is called a ""flowdescriptor"". The  in a reservation request will generally … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.212.8793&rep=rep1&type=pdf,A Przybyłek - Citeseer,Implementing QoS in IP networks,
117,"… 3.2. BGP  and Cleaning Centers BGP , defined on RFC 5575, is a featurethat allows a more selective discard at the border of the network.It's possible to activate this servicemanually or via a traffic inspection tool that receives NetFlow data … ",http://portaldeconteudo.sbc.org.br/index.php/sbseg/article/view/4276,"ASF Rodrigues, , M Araujo… - SBSeg …, 2018 - portaldeconteudo.sbc.org.br",An Adaptive Anti-DDoS System for IP Service Provider Backbones,2018
118,"… In reservation protocols, the natural way of distributing information to all the routers and targetsis to include it into the flow specification () … 3.1 The ENC  Before we enterthe discussion, we briefly introduce the  used by our ST-II imple- mentation … ",https://books.google.nl/books?hl=nl&lr=&id=Jr-kBgAAQBAJ&oi=fnd&pg=PA101&dq=%22flowspec%22&ots=I4wjP_MEo2&sig=vLXBFRnl40_VYq_z1X5lb129Zog,", RG Herrtwich, L Delgrossi - Kommunikation in Verteilten …, 2013 - books.google.com",Filtering Multimedia Data,2013
119,"… Flow characterisation including quantitative QoS, agreement levels, actions on thresholds,reliability requirements, and appropriate filter operation identification are specified by theapplication and are contained within a flow specification () structure … ",https://link.springer.com/chapter/10.1007/978-0-387-34947-3_34,"F Garcia, , , N Yeadon - Distributed Platforms, 1996 - Springer",QoS support for distributed multimedia communications,1996
120,"… Merging Flow Specs • The following steps are used to calculate the effective  (Re,Te) to be installed on an interface: – An effective  is determined for the outgoinginterface. This means computing the Least Upper Bound of the flow specs … ",http://vision.gel.ulaval.ca/~klein/qos/qos_rep/rsvp1.ps,J Hou - vision.gel.ulaval.ca,Resource ReServation Protocol,
121,"… agent. For instance, adding a set of targets, removing a set of targets, and changingthe  can be initiated by the origin only … A straightforward way of introducingauthorization information is to include it in the . The … ",https://link.springer.com/chapter/10.1007/978-1-4613-1323-6_5,"L Delgrossi - Design of Reservation Protocols for Multimedia …, 1996 - Springer",Receiver-Oriented Communication,1996
