,abstract,link,reference,title,year
79,"Traditionally, the strategy to defend one's organization as best as possible is to detect any failures in the defense, and then react to those failures. The problem with this approach is that it is purely defensive; the enemy is on the attack. Honeypots attempt to change this; they …",https://ieeexplore.ieee.org/abstract/document/1273174/,"S Yeldi, , T Ganacharya, S Doshi… - … 2003. Conference on …, 2003 - ieeexplore.ieee.org",Enhancing network intrusion detection system with ,2003
80,"Many different terms, definitions and classifications for honeypots, honeynets and other honeytokens have been proposed by several authors during the last 3 years. In this document, we offer a summary of the various proposals and we discuss their advantages …",https://pdfs.semanticscholar.org/fd1c/a86293adec01220122b6e9f8d6a40df978de.pdf,"F Pouget, ,  - Rapport technique …, 2003 - pdfs.semanticscholar.org","White paper: honeypot , honeynet, honeytoken: terminological issues",2003
81,"In this paper, we propose a distributed model for grid computing system security. Based on the IDS Snort and the firewall IPTable, we set up a testing environment and use a simple watching dog to manage capture data. We also discuss implementation of the system …",https://link.springer.com/chapter/10.1007/978-3-540-24679-4_186,"G Yang, , Y Dai - … Conference on Grid and Cooperative Computing, 2003 - Springer",A Distributed honeypot System for Grid Security,2003
82,"This paper1 presents the design and discusses the results of a secured high-interaction . The challenge is to have a that welcomes attackers, allows userland malicious activities but prevents system corruption. The must authorize real …",https://pdfs.semanticscholar.org/4375/5f75892faa270a019a4767e38f59369943ad.pdf,", , C Toinard - JCP, 2009 - pdfs.semanticscholar.org",Security and Results of a Large-Scale High-Interaction honeypot .,2009
83,"Honeypots are valuable tools for detecting and analyzing malicious activity on the Internet. Successful and time-critical detection of such activity often depends on large-scale deployment. However, commercial organizations usually do not share data, and …",https://ieeexplore.ieee.org/abstract/document/5319295/,"WY Chin, , … - … on Network and …, 2009 - ieeexplore.ieee.org",HoneyLab: large-scale honeypot deployment and resource sharing,2009
84,"Routing protocols are essential for interconnecting networks; however they may enclose several vulnerabilities that can be exploited by malicious attackers. For example, an attacker may send forged packets to a router with the intention of changing or corrupting the routing …",https://ieeexplore.ieee.org/abstract/document/5411968/,", … - 2009 Fourth International …, 2009 - ieeexplore.ieee.org",router for routing protocols protection,2009
85,is a closely monitored computer resource that emulates behaviors of production host within a network in order to lure and attract the attackers. The workability and effectiveness of a deployed depends on its technical configuration. Since …,https://ieeexplore.ieee.org/abstract/document/6268588/,"WZA Zakaria,  - 2012 8th International Conference on …, 2012 - ieeexplore.ieee.org",A review on artificial intelligence techniques for developing intelligent ,2012
86,"是一个网络陷阱或欺骗系统, 它可以诱惑攻击者, 使他们将时间和资源都花费在攻击上, 从而保护工作系统免于攻击. 它能监视和跟踪攻击者, 收集攻击者的信息, 以便分析系统所面临的威胁, 学习攻击者的工具, 策略和动机, 因此在网络安全中起着积极防御的 …",http://www.cqvip.com/qk/91690x/200304/7636558.html,"马艳丽， 赵战生， 黄轩 - 计算机工程与应用, 2003 - cqvip.com",—网络陷阱,2003
87,"Internet attacks are becoming more advanced as the economy for cybercrime grows and the tools for evading detection become ubiquitous. To counter this threat, new detection and forensics tools are needed to capture these new techniques. In this paper, we propose a …",https://ieeexplore.ieee.org/abstract/document/4267550/,", CP Lee, YH Xia… - 2007 IEEE SMC …, 2007 - ieeexplore.ieee.org",Timekeeper: a metadata archiving method for honeypot forensics,2007
88,Honeypots or honeynets are a technology that is rapidly maturing and establishing this archetype of countermeasure as viable and useful in modern network defence. technology is now at a point of development where near real-time monitoring and forensic …,https://ro.ecu.edu.au/ecuworks/2773/, - 2005 - ro.ecu.edu.au,technologies and their applicability as an internal countermeasure,2005
89,Abstract Distributed Denial of Service (DDoS) attacks generate flooding traffic from multiple sources towards selected nodes. Diluted low rate attacks lead to graceful degradation while concentrated high rate attacks leave the network functionally unstable. Previous approaches …,https://www.sciencedirect.com/science/article/pii/S0140366409000917,"A Sardana, R Joshi - Computer Communications, 2009 - Elsevier",An auto-responsive honeypot architecture for dynamic resource allocation and QoS adaptation in DDoS attacked networks,2009
90,"This article will cover some of the discoveries that can be made using systems, exposed to the Internet. The material is based on the author's experience running such a decoy network of UNIX machines for over a year. We will go through several examples of …",https://www.sciencedirect.com/science/article/pii/S1353485803008080,"A Chuvakin - Network Security, 2003 - Elsevier",“Honeynets: High Value Security Data”: Analysis of real attacks launched at a ,2003
91,"In this paper, on the basis of the research on technology, in view of the many problems in current traditional security resource applications, the technology is used in network security defense, and a -based distributed intrusion prevention …",https://ieeexplore.ieee.org/abstract/document/5234504/,"Z Li-Juan - 2009 2nd IEEE International Conference on …, 2009 - ieeexplore.ieee.org",-based defense system research and design,2009
92,A is an information system resource used to divert attackers and hackers away from critical resources as well as a tool to study an attacker's methods. One of the most widely used tools is honeyd for creating honeypots. The logs generated by honeyd can grow …,https://ieeexplore.ieee.org/abstract/document/6024606/,"AN Singh, RC Joshi - 2011 International Conference on Signal …, 2011 - ieeexplore.ieee.org",A honeypot system for efficient capture and analysis of network attack traffic,2011
93,"In this paper, we propose a architecture for detecting and analyzing unknown network attacks. The main focus of our approach lies in improving the “significance” of recorded events and network traffic that need to be analyzed by a human network security …",https://link.springer.com/chapter/10.1007/3-540-27301-8_20,"P Diebold, A Hess,  - Kommunikation in Verteilten Systemen …, 2005 - Springer",A honeypot architecture for detecting and analyzing unknown network attacks,2005
94,"In this paper, we describe the development of J-, a Java-based network deception tool with a Web-based monitoring interface and a rule-based intrusion detection engine. Our J-is based on the Honeyd program by Niels Provos, but features important …",https://ieeexplore.ieee.org/abstract/document/1286568/,"Y Mai, R Upadrashta, X Su - International Conference on …, 2004 - ieeexplore.ieee.org",J-honeypot : a Java-based network deception tool with monitoring and intrusion detection,2004
